,frame_idx,x,y,width,height,is_bball
5573,2627,670,142.0,21,28,True
5574,2628,686,153.0,27,28,True
5575,2629,698,166.0,30,29,True
5576,2630,160,410.0,36,47,False
5577,2630,735,197.0,23,26,True
5578,2631,171,391.0,30,71,False
5579,2631,742,211.0,35,18,False
5580,2632,185,394.0,22,74,False
5581,2633,198,420.0,16,48,False
5582,2634,202,409.0,25,57,False
5583,2635,201,408.0,40,56,False
5584,2636,210,414.0,42,42,False
5585,2637,214,404.0,41,41,False
5586,2637,787,233.0,24,15,False
5587,2638,233,415.0,25,15,False
5588,2638,791,241.0,26,20,True
5589,2639,230,409.0,24,12,False
5590,2639,803,253.0,21,22,True
5591,2640,802,270.0,29,20,False
5592,2641,811,275.0,23,26,True
5593,2642,815,288.0,26,24,True
5594,2643,824,302.0,21,15,False
5595,2644,830,318.0,21,13,False
5596,2645,835,336.0,28,16,False
5597,2646,230,407.0,20,7,False
5598,2646,841,354.0,33,29,True
5599,2647,241,411.0,21,9,False
5600,2647,852,375.0,30,25,True
5601,2648,221,409.0,41,22,False
5602,2648,859,397.0,31,34,False
5603,2649,865,421.0,33,28,True
5604,2649,221,413.0,36,37,False
5605,2650,875,447.0,33,28,True
5606,2650,215,422.0,34,42,False
5607,2651,885,474.0,30,34,True
5608,2651,211,417.0,28,55,False
5609,2652,896,503.0,34,31,True
5610,2652,196,420.0,26,50,False
5611,2653,896,501.0,41,43,False
5612,2653,184,395.0,31,69,False
5613,2654,897,502.0,33,31,True
5614,2654,175,425.0,31,36,False
5615,2655,890,483.0,34,31,True
5616,2655,172,432.0,25,28,False
5617,2655,217,350.0,34,11,False
5618,2656,883,466.0,33,31,True
5619,2656,169,442.0,18,15,False
5620,2656,224,349.0,28,12,False
5621,2657,880,449.0,31,30,True
5622,2657,226,346.0,30,14,False
5623,2658,221,490.0,30,54,False
5624,2658,874,433.0,32,29,True
5625,2658,240,384.0,8,28,False
5626,2658,227,343.0,33,17,False
5627,2659,239,489.0,16,55,False
5628,2659,866,408.0,29,28,True
5629,2659,177,392.0,54,62,False
5630,2659,247,384.0,9,37,False
5631,2659,235,344.0,33,26,False
5632,2660,249,513.0,18,31,False
5633,2660,864,398.0,29,26,True
5634,2660,186,394.0,49,62,False
5635,2660,239,345.0,31,26,False
5636,2661,256,530.0,14,14,False
5637,2661,198,395.0,42,67,False
5638,2661,860,388.0,28,26,True
5639,2661,244,339.0,31,78,False
5640,2662,258,508.0,22,36,False
5641,2662,862,382.0,22,19,True
5642,2662,213,344.0,67,124,False
5643,2663,264,505.0,23,39,False
5644,2663,861,377.0,19,17,True
5645,2663,226,348.0,59,124,False
5646,2664,276,532.0,16,12,False
5647,2664,268,504.0,8,26,False
5648,2664,232,345.0,58,149,False
5649,2665,239,396.0,48,132,False
5650,2665,263,351.0,33,17,False
5651,2666,229,349.0,72,171,False
5652,2667,232,463.0,59,81,False
5653,2667,251,350.0,55,133,False
5654,2668,200,530.0,30,14,False
5655,2668,234,480.0,57,52,False
5656,2668,257,352.0,55,117,False
5657,2669,201,528.0,37,16,False
5658,2669,241,481.0,53,47,False
5659,2669,263,345.0,57,122,False
5660,2670,211,480.0,87,64,False
5661,2670,271,399.0,51,67,False
5662,2670,289,341.0,35,28,False
5663,2671,224,479.0,78,65,False
5664,2671,275,396.0,55,61,False
5665,2671,294,338.0,33,31,False
5666,2672,236,475.0,66,69,False
5667,2672,279,391.0,46,52,False
5668,2672,838,377.0,13,20,False
5669,2672,305,338.0,26,24,False
5670,2673,249,472.0,69,72,False
5671,2673,285,390.0,46,50,False
5672,2673,827,379.0,21,20,True
5673,2674,262,499.0,60,45,False
5674,2674,292,470.0,30,12,False
5675,2674,288,389.0,63,59,False
5676,2674,825,387.0,23,29,False
5677,2674,309,344.0,31,16,False
5678,2675,308,498.0,23,15,False
5679,2675,299,468.0,19,13,False
5680,2675,816,395.0,31,27,False
5681,2675,295,388.0,60,57,False
5682,2675,314,342.0,15,16,False
5683,2676,304,468.0,37,76,False
5684,2676,335,416.0,29,27,False
5685,2676,814,406.0,32,28,False
5686,2676,298,393.0,22,33,False
5687,2676,319,341.0,30,27,False
5688,2677,321,495.0,24,49,False
5689,2677,812,417.0,32,31,False
5690,2677,323,415.0,43,59,False
5691,2677,305,392.0,18,33,False
5692,2677,325,342.0,29,27,False
5693,2678,332,498.0,21,46,False
5694,2678,310,476.0,17,11,False
5695,2678,326,442.0,13,18,False
5696,2678,810,431.0,33,30,False
5697,2678,345,421.0,19,13,False
5698,2678,310,392.0,17,37,False
5699,2678,334,347.0,8,26,False
5700,2679,339,495.0,25,49,False
5701,2679,316,476.0,16,21,False
5702,2679,808,446.0,34,32,False
5703,2679,315,390.0,53,45,False
5704,2679,338,342.0,29,18,False
5705,2680,316,477.0,60,67,False
5706,2680,808,462.0,33,28,False
5707,2680,350,461.0,10,26,False
5708,2680,321,390.0,55,46,False
5709,2680,341,339.0,30,35,False
5710,2681,356,505.0,28,39,False
5711,2681,808,481.0,32,33,False
5712,2681,319,340.0,59,178,False
5713,2682,805,500.0,35,34,False
5714,2682,320,339.0,70,205,False
5715,2683,809,517.0,31,27,False
5716,2683,301,472.0,85,72,False
5717,2683,324,370.0,72,93,False
5718,2683,364,347.0,25,18,False
5719,2684,803,518.0,34,26,False
5720,2684,298,479.0,85,65,False
5721,2684,375,422.0,25,44,False
5722,2684,333,346.0,62,118,False
5723,2685,800,503.0,33,29,False
5724,2685,310,479.0,77,65,False
5725,2685,377,422.0,23,63,False
5726,2685,338,346.0,63,119,False
5727,2686,797,486.0,32,34,False
5728,2686,322,477.0,63,67,False
5729,2686,385,448.0,16,28,False
5730,2686,348,346.0,59,118,False
5731,2687,333,503.0,53,41,False
5732,2687,794,476.0,31,21,False
5733,2687,361,344.0,51,138,False
5734,2688,360,513.0,27,31,False
5735,2688,790,458.0,29,18,False
5736,2688,388,387.0,27,91,False
5737,2688,394,341.0,30,29,False
5738,2689,419,475.0,10,28,False
5739,2689,787,449.0,29,20,False
5740,2689,388,384.0,33,78,False
5741,2689,399,341.0,29,28,False
5742,2690,785,443.0,29,20,False
5743,2690,395,383.0,43,161,False
5744,2690,404,340.0,29,28,False
5745,2691,413,501.0,24,43,False
5746,2691,412,385.0,38,95,False
5747,2691,410,339.0,30,27,False
5748,2692,431,498.0,17,46,False
5749,2692,428,468.0,20,14,False
5750,2692,419,385.0,47,67,False
5751,2692,415,341.0,19,25,False
5752,2693,440,497.0,26,47,False
5753,2693,435,468.0,26,13,False
5754,2693,425,381.0,56,66,False
5755,2693,422,330.0,28,36,False
5756,2694,447,500.0,33,44,False
5757,2694,433,386.0,62,57,False
5758,2694,428,343.0,27,14,False
5759,2695,454,500.0,29,44,False
5760,2695,419,497.0,13,14,False
5761,2695,446,472.0,19,13,False
5762,2695,434,343.0,73,96,False
5763,2696,415,495.0,24,17,False
5764,2696,426,462.0,65,82,False
5765,2696,447,389.0,68,46,False
5766,2696,439,346.0,29,23,False
5767,2697,413,462.0,72,66,False
5768,2697,454,389.0,68,43,False
5769,2697,447,349.0,26,21,False
5770,2698,393,475.0,100,69,False
5771,2698,782,435.0,14,23,False
5772,2698,461,383.0,51,41,False
5773,2698,462,349.0,18,24,False
5774,2699,403,464.0,95,80,False
5775,2699,768,444.0,28,18,False
5776,2699,447,378.0,46,49,False
5777,2699,465,349.0,21,24,False
5778,2700,414,475.0,87,69,False
5779,2700,764,451.0,30,21,False
5780,2700,452,390.0,49,38,False
5781,2700,465,347.0,28,26,False
5782,2701,426,497.0,67,47,False
5783,2701,764,458.0,32,26,False
5784,2701,459,390.0,42,23,False
5785,2701,468,336.0,30,36,False
5786,2702,440,494.0,50,50,False
5787,2702,762,468.0,32,26,False
5788,2702,524,422.0,12,17,False
5789,2702,479,388.0,16,23,False
5790,2702,477,331.0,28,40,False
5791,2703,761,479.0,33,25,False
5792,2703,453,451.0,64,93,False
5793,2703,520,422.0,15,21,False
5794,2703,481,387.0,20,18,False
5795,2703,483,329.0,26,40,False
5796,2704,467,522.0,30,22,False
5797,2704,762,491.0,32,32,False
5798,2704,492,447.0,36,67,False
5799,2704,516,423.0,17,23,False
5800,2704,484,386.0,21,19,False
5801,2704,494,331.0,22,37,False
5802,2705,760,505.0,34,39,False
5803,2705,482,463.0,55,81,False
5804,2705,513,425.0,19,27,False
5805,2705,487,341.0,26,63,False
5806,2706,501,425.0,40,119,False
5807,2706,490,340.0,28,64,False
5808,2707,504,416.0,42,128,False
5809,2707,496,336.0,35,71,False
5810,2708,536,513.0,20,31,False
5811,2708,755,510.0,31,34,False
5812,2708,507,485.0,6,24,False
5813,2708,501,335.0,56,124,False
5814,2709,546,523.0,25,21,False
5815,2709,752,499.0,31,27,False
5816,2709,507,483.0,36,35,False
5817,2709,501,384.0,66,69,False
5818,2709,512,336.0,31,33,False
5819,2710,558,528.0,23,16,False
5820,2710,754,492.0,27,28,False
5821,2710,507,475.0,25,43,False
5822,2710,507,384.0,69,68,False
5823,2710,518,342.0,31,26,False
5824,2711,566,531.0,19,13,False
5825,2711,751,484.0,29,30,False
5826,2711,509,469.0,52,56,False
5827,2711,511,343.0,75,111,False
5828,2712,570,533.0,16,11,False
5829,2712,749,481.0,21,17,False
5830,2712,497,469.0,79,75,False
5831,2712,519,340.0,68,117,False
5832,2713,490,478.0,85,66,False
5833,2713,525,340.0,67,122,False
5834,2714,499,478.0,75,66,False
5835,2714,531,385.0,52,90,False
5836,2714,543,341.0,30,30,False
5837,2715,511,340.0,76,204,False
5838,2716,530,498.0,44,46,False
5839,2716,545,382.0,48,92,False
5840,2716,560,341.0,29,29,False
5841,2717,543,497.0,34,47,False
5842,2717,550,388.0,48,65,False
5843,2717,569,339.0,25,30,False
5844,2718,554,510.0,24,34,False
5845,2718,744,475.0,14,16,False
5846,2718,555,386.0,52,64,False
5847,2718,570,337.0,31,31,False
5848,2719,566,523.0,17,21,False
5849,2719,731,480.0,29,20,False
5850,2719,563,386.0,42,59,False
5851,2719,576,339.0,25,27,False
5852,2720,728,486.0,31,21,False
5853,2720,568,385.0,46,58,False
5854,2720,587,336.0,19,30,False
5855,2721,603,499.0,14,45,False
5856,2721,728,494.0,30,29,False
5857,2721,574,334.0,48,107,False
5858,2722,727,504.0,30,26,False
5859,2722,614,501.0,14,43,False
5860,2722,585,338.0,39,135,False
5861,2723,726,514.0,31,30,False
5862,2723,614,501.0,25,43,False
5863,2723,590,340.0,39,115,False
5864,2724,635,525.0,21,19,False
5865,2724,729,521.0,27,23,False
5866,2724,612,503.0,24,10,False
5867,2724,594,344.0,44,120,False
5868,2725,640,525.0,19,19,False
5869,2725,727,522.0,26,22,False
5870,2725,612,423.0,30,47,False
5871,2725,594,352.0,36,56,False
5872,2726,646,533.0,17,11,False
5873,2726,724,514.0,28,30,False
5874,2726,614,423.0,30,48,False
5875,2726,595,351.0,59,57,False
5876,2727,648,528.0,17,16,False
5877,2727,720,501.0,27,24,False
5878,2727,632,501.0,19,18,False
5879,2727,616,426.0,40,52,False
5880,2727,601,356.0,63,55,False
5881,2728,724,500.0,15,17,False
5882,2728,638,500.0,17,26,False
5883,2728,643,446.0,23,39,False
5884,2728,606,360.0,66,51,False
5885,2729,657,449.0,15,32,False
5886,2729,610,390.0,42,48,False
5887,2729,639,365.0,40,34,False
5888,2730,617,397.0,39,41,False
5889,2730,647,366.0,38,34,False
5890,2731,630,408.0,39,61,False
5891,2731,652,372.0,38,25,False
5892,2732,634,409.0,40,68,False
5893,2732,657,376.0,39,24,False
5894,2733,637,408.0,18,19,False
5895,2733,662,381.0,25,20,False
5896,2734,640,390.0,18,37,False
5897,2734,672,384.0,19,13,False
5898,2735,708,499.0,28,20,False
5899,2735,675,387.0,20,11,False
5900,2736,709,504.0,27,27,False
5901,2736,679,390.0,22,13,False
5902,2737,705,511.0,31,33,False
5903,2737,682,393.0,22,13,False
5904,2738,703,518.0,32,26,False
5905,2739,704,522.0,28,22,False
5906,2740,704,526.0,28,18,False
5907,2741,685,407.0,20,11,False
5908,2743,687,480.0,22,16,False
5909,2744,665,463.0,50,58,False
5910,2745,702,531.0,15,13,False
5911,2745,661,466.0,22,58,False
5912,2746,671,512.0,30,32,False
5913,2746,651,417.0,14,19,False
5914,2747,673,512.0,27,32,False
5915,2747,647,416.0,15,19,False
5916,2748,679,507.0,13,17,False
5917,2748,643,414.0,16,20,False
5918,2748,685,406.0,16,23,False
5919,2749,640,413.0,30,27,False
5920,2749,680,403.0,22,23,False
5921,2750,634,412.0,33,35,False
5922,2750,662,394.0,24,18,False
5923,2751,630,412.0,31,33,False
5924,2751,656,390.0,31,18,False
5925,2752,613,405.0,38,37,False
5926,2752,650,385.0,33,22,False
5927,2753,621,380.0,54,60,False
5928,2754,624,466.0,39,78,False
5929,2754,614,449.0,10,16,False
5930,2754,608,376.0,63,59,False
5931,2755,613,466.0,44,78,False
5932,2755,593,371.0,66,58,False
5933,2756,621,510.0,35,34,False
5934,2756,588,368.0,63,50,False
5935,2757,605,508.0,72,36,False
5936,2757,626,449.0,20,16,False
5937,2757,583,365.0,54,52,False
5938,2758,609,495.0,34,49,False
5939,2758,619,443.0,31,12,False
5940,2758,600,405.0,17,12,False
5941,2758,609,363.0,20,16,False
5942,2759,608,501.0,23,43,False
5943,2759,614,439.0,39,17,False
5944,2759,575,390.0,38,25,False
5945,2759,607,364.0,12,28,False
5946,2760,605,502.0,15,42,False
5947,2760,571,389.0,72,57,False
5948,2760,602,362.0,10,26,False
5949,2761,593,519.0,13,25,False
5950,2761,611,422.0,29,23,False
5951,2761,566,388.0,34,21,False
5952,2761,596,358.0,28,12,False
5953,2762,588,416.0,53,25,False
5954,2762,562,387.0,32,19,False
5955,2762,587,354.0,27,21,False
5956,2763,585,413.0,52,20,False
5957,2763,558,390.0,33,16,False
5958,2764,545,504.0,28,40,False
5959,2764,582,409.0,50,22,False
5960,2764,555,388.0,32,16,False
5961,2765,535,507.0,35,37,False
5962,2765,578,405.0,48,28,False
5963,2765,551,388.0,27,15,False
5964,2765,572,365.0,16,13,False
5965,2766,523,505.0,40,39,False
5966,2766,586,401.0,26,17,False
5967,2766,545,386.0,28,17,False
5968,2766,566,351.0,28,27,False
5969,2767,513,505.0,37,39,False
5970,2767,581,401.0,33,19,False
5971,2767,540,345.0,47,71,False
5972,2768,506,511.0,30,33,False
5973,2768,580,400.0,27,19,False
5974,2768,535,391.0,27,25,False
5975,2768,555,342.0,24,37,False
5976,2769,499,512.0,36,32,False
5977,2769,540,482.0,33,28,False
5978,2769,530,392.0,70,35,False
5979,2769,548,339.0,27,40,False
5980,2770,515,516.0,21,18,False
5981,2770,532,479.0,50,65,False
5982,2770,523,391.0,51,35,False
5983,2770,544,340.0,24,26,False
5984,2771,529,470.0,49,74,False
5985,2771,516,391.0,49,34,False
5986,2771,539,340.0,23,28,False
5987,2772,524,493.0,49,51,False
5988,2772,511,390.0,68,36,False
5989,2772,536,339.0,20,27,False
5990,2773,516,493.0,56,51,False
5991,2773,503,337.0,62,88,False
5992,2774,517,494.0,34,50,False
5993,2774,494,336.0,47,75,False
5994,2775,515,509.0,23,35,False
5995,2775,488,386.0,41,20,False
5996,2775,512,336.0,24,24,False
5997,2776,510,509.0,15,35,False
5998,2776,482,379.0,45,32,False
5999,2777,476,385.0,40,25,False
6000,2777,502,334.0,22,25,False
6001,2778,487,495.0,15,49,False
6002,2778,470,334.0,50,69,False
6003,2779,473,494.0,21,50,False
6004,2779,468,334.0,54,67,False
6005,2780,462,500.0,31,44,False
6006,2780,476,457.0,29,19,False
6007,2780,485,334.0,45,86,False
6008,2781,451,500.0,40,44,False
6009,2781,457,334.0,70,86,False
6010,2782,430,516.0,36,28,False
6011,2782,467,472.0,25,26,False
6012,2782,450,336.0,69,86,False
6013,2783,420,522.0,33,22,False
6014,2783,461,473.0,31,39,False
6015,2783,447,337.0,67,91,False
6016,2784,411,533.0,20,11,False
6017,2784,456,474.0,44,44,False
6018,2784,442,339.0,66,98,False
6019,2785,480,503.0,20,41,False
6020,2785,434,392.0,68,99,False
6021,2785,459,339.0,22,41,False
6022,2786,474,505.0,24,39,False
6023,2786,431,390.0,65,114,False
6024,2786,461,341.0,15,40,False
6025,2787,469,506.0,27,38,False
6026,2787,427,389.0,64,101,False
6027,2787,459,344.0,11,38,False
6028,2788,463,509.0,32,35,False
6029,2788,421,387.0,63,117,False
6030,2788,444,344.0,20,17,False
6031,2789,416,400.0,74,144,False
6032,2789,453,389.0,25,45,False
6033,2790,428,474.0,57,70,False
6034,2790,411,399.0,23,82,False
6035,2790,450,390.0,20,45,False
6036,2790,439,345.0,17,35,False
6037,2791,422,503.0,43,41,False
6038,2791,407,397.0,16,69,False
6039,2791,446,391.0,19,43,False
6040,2792,419,495.0,35,49,False
6041,2792,438,411.0,20,21,False
6042,2792,401,396.0,16,69,False
6043,2793,417,473.0,31,71,False
6044,2793,434,412.0,17,17,False
6045,2793,394,395.0,15,68,False
6046,2793,416,338.0,10,30,False
6047,2794,408,472.0,36,72,False
6048,2794,428,411.0,18,14,False
6049,2794,388,395.0,18,69,False
6050,2795,401,442.0,37,71,False
6051,2795,426,412.0,15,11,False
6052,2795,383,395.0,20,69,False
6053,2795,405,337.0,23,23,False
6054,2796,389,524.0,14,20,False
6055,2796,418,402.0,18,25,False
6056,2796,378,396.0,53,98,False
6057,2796,399,338.0,23,39,False
6058,2797,366,519.0,33,25,False
6059,2797,373,398.0,56,87,False
6060,2797,394,339.0,20,32,False
6061,2798,355,519.0,39,25,False
6062,2798,370,399.0,46,103,False
6063,2798,389,339.0,23,26,False
6064,2799,346,516.0,29,28,False
6065,2799,365,391.0,54,77,False
6066,2799,385,341.0,20,23,False
6067,2800,336,518.0,35,26,False
6068,2800,361,400.0,22,65,False
6069,2800,387,393.0,29,69,False
6070,2801,336,536.0,17,8,False
6071,2801,382,478.0,22,13,False
6072,2801,356,404.0,16,43,False
6073,2801,382,394.0,31,55,False
6074,2801,371,343.0,26,38,False
6075,2802,358,478.0,44,66,False
6076,2802,352,396.0,59,64,False
6077,2802,364,345.0,30,41,False
6078,2803,348,481.0,52,63,False
6079,2803,339,358.0,58,95,False
6080,2804,336,401.0,60,143,False
6081,2804,353,356.0,27,12,False
6082,2805,339,497.0,47,47,False
6083,2805,330,398.0,63,91,False
6084,2805,346,345.0,16,21,False
6085,2806,333,481.0,41,63,False
6086,2806,351,429.0,36,53,False
6087,2806,323,394.0,36,31,False
6088,2806,342,345.0,32,25,False
6089,2807,317,344.0,61,200,False
6090,2808,335,504.0,16,40,False
6091,2808,340,429.0,27,56,False
6092,2808,334,352.0,27,42,False
6093,2809,314,400.0,45,85,False
6094,2809,324,351.0,31,16,False
6095,2810,297,507.0,28,37,False
6096,2810,306,387.0,48,97,False
6097,2810,318,350.0,32,17,False
6098,2811,280,344.0,69,200,False
6099,2812,264,355.0,82,189,False
6100,2813,242,356.0,95,188,False
6101,2814,228,357.0,100,187,False
6102,2815,223,397.0,103,147,False
6103,2815,290,358.0,30,16,False
6104,2816,238,398.0,82,146,False
6105,2816,283,359.0,31,16,False
6106,2817,241,359.0,83,185,False
6107,2818,257,525.0,18,19,False
6108,2818,235,352.0,85,192,False
6109,2819,235,496.0,40,48,False
6110,2819,251,354.0,64,190,False
6111,2820,284,508.0,30,36,False
6112,2820,240,497.0,29,39,False
6113,2820,246,398.0,44,88,False
6114,2820,263,354.0,19,29,False
6115,2821,277,505.0,21,39,False
6116,2821,243,395.0,42,111,False
6117,2821,259,359.0,20,22,False
6118,2822,270,500.0,20,44,False
6119,2822,240,396.0,40,102,False
6120,2822,254,358.0,22,28,False
6121,2823,263,498.0,18,46,False
6122,2823,235,394.0,44,101,False
6123,2823,250,355.0,31,22,False
6124,2824,230,394.0,42,150,False
6125,2824,248,352.0,31,24,False
6126,2825,235,476.0,37,68,False
6127,2825,227,388.0,29,75,False
6128,2826,224,478.0,43,66,False
6129,2826,223,391.0,31,71,False
6130,2827,222,523.0,14,21,False
6131,2827,237,479.0,24,38,False
6132,2827,218,391.0,21,71,False
6133,2828,192,533.0,16,11,False
6134,2828,233,478.0,21,38,False
6135,2828,215,390.0,21,53,False
6136,2829,182,526.0,26,18,False
6137,2829,231,479.0,15,36,False
6138,2829,212,391.0,19,51,False
6139,2830,172,515.0,34,29,False
6140,2830,230,481.0,10,25,False
6141,2830,209,391.0,25,67,False
6142,2831,162,515.0,39,29,False
6143,2831,203,391.0,25,64,False
6144,2831,227,348.0,30,32,False
6145,2832,163,534.0,16,10,False
6146,2832,202,393.0,19,28,False
6147,2833,191,514.0,16,30,False
6148,2833,197,394.0,20,16,False
6149,2834,187,501.0,20,43,False
6150,2834,194,394.0,20,16,False
6151,2834,222,356.0,29,18,False
6152,2835,188,501.0,18,43,False
6153,2835,191,397.0,22,9,False
6154,2836,188,501.0,30,43,False
6155,2837,188,497.0,33,47,False
6156,2838,185,489.0,38,55,False
6157,2839,181,488.0,44,56,False
6158,2840,179,525.0,19,19,False
6159,2840,196,477.0,30,30,False
6160,2841,175,524.0,17,20,False
6161,2841,201,469.0,26,32,False
6162,2842,170,534.0,15,10,False
6163,2842,207,464.0,20,29,False
6164,2844,184,437.0,18,43,False
6165,2845,185,437.0,20,42,False
6166,2846,186,437.0,38,33,False
6167,2847,189,438.0,19,21,False
6168,2848,194,441.0,16,14,False
6169,2849,194,432.0,35,23,False
6170,2850,194,427.0,42,29,False
6171,2850,175,402.0,15,14,False
6172,2851,189,424.0,37,26,False
6173,2851,172,401.0,14,17,False
6174,2852,186,417.0,37,20,False
6175,2852,168,400.0,14,17,False
6176,2853,183,412.0,34,19,False
6177,2853,164,398.0,17,15,False
6178,2854,184,408.0,31,21,False
6179,2854,161,398.0,14,14,False
6180,2855,185,403.0,29,21,False
6181,2855,158,393.0,16,22,False
6182,2856,183,400.0,30,23,False
6183,2857,189,396.0,20,12,False
6184,2859,147,398.0,22,9,False
6185,2860,125,515.0,13,29,False
6186,2862,186,403.0,27,22,False
6187,2863,156,410.0,59,32,False
6188,2864,157,422.0,59,34,False
6189,2865,173,438.0,46,36,False
6190,2866,172,443.0,49,55,False
6191,2867,189,489.0,34,35,False
6192,2868,190,514.0,35,30,False
6193,2869,194,520.0,31,24,False
6194,2870,194,520.0,33,24,False
6195,2870,171,442.0,12,23,False
6196,2871,122,524.0,16,20,False
6197,2871,195,503.0,34,33,False
6198,2871,172,436.0,18,33,False
6199,2872,128,525.0,25,19,False
6200,2872,196,485.0,33,34,False
6201,2872,176,433.0,21,32,False
6202,2873,179,432.0,52,71,False
6203,2874,185,430.0,47,58,False
6204,2875,184,423.0,49,51,False
6205,2876,185,422.0,48,41,False
6206,2877,188,420.0,44,31,False
6207,2878,191,417.0,27,23,False
6208,2879,193,419.0,24,23,False
6209,2880,168,353.0,12,15,False
6210,2881,132,502.0,39,32,False
6211,2881,171,355.0,13,14,False
6212,2882,138,487.0,37,43,False
6213,2882,155,398.0,32,18,False
6214,2883,145,501.0,32,29,False
6215,2883,200,417.0,15,14,False
6216,2886,126,535.0,23,9,False
6217,2887,133,529.0,25,15,False
6218,2888,143,526.0,24,18,False
6219,2889,154,524.0,15,20,False
6220,2902,203,419.0,17,18,False
6221,2903,210,418.0,56,40,False
6222,2904,212,417.0,60,33,False
6223,2905,200,413.0,76,30,False
6224,2906,203,403.0,77,33,False
6225,2907,206,386.0,75,44,False
6226,2908,210,372.0,64,51,False
6227,2909,214,361.0,59,58,False
6228,2910,217,396.0,22,17,False
6229,2910,238,352.0,29,39,False
6230,2911,222,390.0,16,19,False
6231,2911,247,355.0,15,27,False
6232,2911,225,346.0,21,19,False
6233,2912,223,385.0,16,15,False
6234,2912,225,341.0,32,30,False
6235,2913,224,382.0,12,12,False
6236,2913,239,357.0,16,14,False
6237,2913,219,337.0,14,20,False
6238,2914,216,378.0,18,13,False
6239,2914,199,330.0,53,35,False
6240,2915,192,326.0,58,64,False
6241,2916,193,319.0,55,67,False
6242,2917,193,308.0,60,77,False
6243,2918,169,533.0,39,11,False
6244,2918,192,313.0,63,56,False
6245,2918,247,265.0,28,29,False
6246,2919,173,536.0,33,8,False
6247,2919,194,319.0,36,31,False
6248,2919,262,244.0,31,29,False
6249,2920,176,533.0,19,11,False
6250,2920,192,333.0,34,11,False
6251,2920,278,224.0,31,29,False
6252,2921,178,534.0,15,10,False
6253,2921,295,205.0,30,30,False
6254,2922,310,188.0,30,30,False
6255,2923,325,172.0,31,30,False
6256,2924,199,316.0,16,10,False
6257,2924,341,158.0,29,30,False
6258,2925,199,531.0,19,13,False
6259,2925,197,319.0,26,34,False
6260,2925,357,145.0,28,29,False
6261,2926,192,324.0,31,35,False
6262,2926,372,132.0,29,22,True
6263,2927,192,329.0,36,36,False
6264,2927,387,123.0,28,24,True
6265,2928,197,333.0,30,34,False
6266,2928,403,113.0,28,26,True
6267,2929,420,104.0,25,20,True
6268,2930,433,97.0,27,29,True
6269,2931,451,91.0,22,29,True
6270,2932,462,86.0,27,29,True
6271,2933,476,82.0,28,27,True
6272,2934,492,80.0,26,25,True
6273,2935,499,79.0,27,19,True
6274,2936,525,78.0,16,17,True
6275,2937,259,331.0,19,9,False
6276,2937,541,79.0,14,29,True
6277,2938,249,335.0,30,27,False
6278,2938,559,81.0,11,12,True
6279,2939,249,336.0,29,31,False
6280,2939,574,84.0,11,14,True
6281,2940,224,341.0,45,45,False
6282,2940,579,90.0,22,28,True
6283,2941,223,350.0,53,35,False
6284,2941,592,94.0,25,28,True
6285,2942,217,360.0,57,36,False
6286,2942,607,100.0,25,28,True
6287,2943,213,377.0,64,26,False
6288,2943,625,108.0,24,28,True
6289,2944,210,393.0,65,22,False
6290,2944,639,116.0,24,20,True
6291,2945,214,393.0,55,47,False
6292,2946,205,396.0,47,68,False
6293,2946,669,137.0,26,29,False
6294,2947,186,399.0,28,65,False
6295,2947,705,164.0,23,29,False
6296,2948,172,394.0,38,72,False
6297,2948,718,178.0,27,26,False
6298,2949,163,391.0,45,71,False
6299,2949,734,196.0,22,28,False
6300,2950,164,409.0,33,46,False
6301,2950,735,209.0,41,26,False
6302,2954,164,428.0,23,22,False
6303,2955,166,428.0,26,35,False
6304,2955,195,396.0,14,24,False
6305,2956,167,397.0,44,70,False
6306,2956,780,239.0,27,25,False
6307,2957,177,399.0,37,74,False
6308,2957,788,247.0,25,24,False
6309,2958,197,401.0,22,72,False
6310,2958,798,260.0,21,22,False
6311,2959,196,400.0,38,70,False
6312,2959,798,271.0,25,23,False
6313,2960,207,414.0,41,48,False
6314,2960,807,282.0,21,29,False
6315,2961,208,403.0,45,63,False
6316,2961,806,295.0,28,29,False
6317,2962,213,415.0,48,42,False
6318,2962,815,310.0,26,29,False
6319,2963,216,405.0,42,34,False
6320,2963,221,352.0,27,22,False
6321,2963,821,327.0,27,14,False
6322,2964,221,406.0,48,28,False
6323,2964,223,352.0,28,34,False
6324,2964,827,344.0,28,22,False
6325,2965,234,502.0,10,42,False
6326,2965,208,404.0,33,16,False
6327,2965,835,364.0,26,28,False
6328,2965,223,351.0,31,17,False
6329,2966,211,405.0,35,16,False
6330,2966,841,384.0,29,30,False
6331,2966,230,350.0,28,21,False
6332,2967,846,406.0,31,20,False
6333,2967,215,400.0,36,21,False
6334,2967,232,351.0,30,34,False
6335,2968,214,484.0,21,27,False
6336,2968,857,429.0,27,32,False
6337,2968,233,406.0,20,16,False
6338,2968,236,351.0,31,33,False
6339,2969,209,486.0,30,35,False
6340,2969,241,458.0,15,25,False
6341,2969,861,455.0,32,28,False
6342,2969,223,406.0,56,31,False
6343,2969,240,354.0,30,26,False
6344,2970,213,486.0,29,36,False
6345,2970,869,482.0,32,31,False
6346,2970,238,351.0,37,89,False
6347,2971,882,511.0,29,33,False
6348,2971,216,487.0,31,38,False
